%time,field
1662626194594523531,-0.027437806129455566
1662626194602567988,-0.0
1662626194610613823,0.08497906923294068
1662626194618565515,0.2359069585800171
1662626194626595949,0.3508785247802735
1662626194630573918,0.4658500671386719
1662626194638541826,0.5808493614196778
1662626194646526016,0.6814494609832764
1662626194654631112,0.7604924201965333
1662626194662631674,0.8
1662626194782669195,0.8
1662626194790618753,0.8
1662626194794469012,0.8
1662626194798360422,0.7461209774017334
1662626194806456866,0.6958209037780763
1662626194814606386,0.6167779445648194
1662626194822626832,0.5018064022064209
1662626194830501062,0.386807131767273
1662626194838575268,0.2718355655670166
1662626194842520866,0.2718355655670166
1662626194846471287,0.1568362832069397
1662626194850523074,0.1568362832069397
1662626194854532216,0.03467901349067688
1662626194858482940,0.03467901349067688
1662626194862535627,-0.0
1662626194866451908,-0.027437806129455566
1662626194874637215,-0.17833796739578248
1662626194882470610,-0.2933372497558594
1662626194890573911,-0.40830879211425786
1662626194898485149,-0.5233080863952637
1662626194906456490,-0.6310939311981202
1662626194914513810,-0.717322587966919
1662626194918382933,-0.7748083591461182
1662626194926498894,-0.8
1662626195014610336,-0.7029511451721192
1662626195022564929,-0.5520509719848633
1662626195030661938,-0.45142312049865724
1662626195038540734,-0.33645157814025883
1662626195046521316,-0.22148003578186037
1662626195054571332,-0.1064807415008545
1662626195062609112,-0.0
1662626195066530747,-0.0
1662626195074587846,-0.0
1662626195150593034,-0.0
1662626195154462921,-0.0
1662626195162533099,0.03467901349067688
1662626195170611175,0.1424648404121399
1662626195178639594,0.2574641227722168
1662626195186593301,0.3652499675750733
1662626195194594826,0.4802215099334717
1662626195202565146,0.5952208042144775
1662626195210696609,0.6814494609832764
1662626195218616403,0.7533066749572754
1662626195222552255,0.7964210033416749
1662626195230645873,0.8
1662626195282813001,0.6742637634277344
1662626195290679738,0.6742637634277344
1662626195294502400,0.5592921733856201
1662626195298513820,0.5592921733856201
1662626195302622720,0.4514786243438721
1662626195306475488,0.32213563919067384
1662626195310542076,0.32213563919067384
1662626195314586872,0.1424648404121399
1662626195318550607,0.1424648404121399
1662626195322595117,-0.0
1662626195326611845,-0.0
1662626195330623574,-0.06336641311645508
1662626195334633178,-0.06336641311645508
1662626195338504610,-0.2574086427688599
1662626195342613381,-0.2574086427688599
1662626195346575472,-0.40830879211425786
1662626195350524555,-0.40830879211425786
1662626195354612094,-0.5161223888397217
1662626195358682091,-0.5161223888397217
1662626195362559895,-0.6310939311981202
1662626195366490971,-0.6310939311981202
1662626195370587323,-0.7316940307617188
1662626195374492911,-0.7316940307617188
1662626195378537977,-0.7819940567016602
1662626195406597751,-0.6670225143432618
1662626195414667001,-0.6670225143432618
1662626195418611226,-0.5664224147796632
1662626195422581812,-0.45142312049865724
1662626195426588786,-0.45142312049865724
1662626195430647771,-0.33645157814025883
1662626195434550528,-0.33645157814025883
1662626195438606094,-0.19992287158966066
1662626195442590897,-0.19992287158966066
1662626195446646889,-0.027437806129455566
1662626195450555657,-0.027437806129455566
1662626195454551969,-0.0
1662626195458484766,-0.0
1662626195462553070,0.1280933976173401
1662626195466516044,0.1280933976173401
1662626195470608288,0.29339275360107425
1662626195474504725,0.29339275360107425
1662626195478644808,0.41554999351501465
1662626195482593589,0.41554999351501465
1662626195486564059,0.5305492877960205
1662626195490694701,0.645520830154419
1662626195498565625,0.7317495346069336
1662626195506643344,0.782049560546875
1662626195514720702,0.8
1662626195538631970,0.710192346572876
1662626195546604571,0.5952208042144775
1662626195554617820,0.4802215099334717
1662626195558588195,0.3652499675750733
1662626195566619001,0.2574641227722168
1662626195574593043,0.1424648404121399
1662626195582653005,0.03467901349067688
1662626195590713964,-0.0
1662626195598551733,-0.0
1662626195938731234,-0.0
1662626195946656222,0.04186473786830902
1662626195954560719,0.1568362832069397
1662626195962543516,0.2718355655670166
1662626195970656495,0.386807131767273
1662626195978676246,0.5018064022064209
1662626195982648149,0.6095922470092774
1662626195990791574,0.703006649017334
1662626195998622733,0.7676781177520753
1662626196006501497,0.8
1662626196038627628,0.8
1662626196046592306,0.8
1662626196054578565,0.8
1662626196062670376,0.8
1662626196070606455,0.8
1662626196074548521,0.6886352062225343
1662626196078589145,0.6886352062225343
1662626196082568038,0.5736636161804199
1662626196086608932,0.5736636161804199
1662626196090545449,0.4586643218994141
1662626196094633663,0.4586643218994141
1662626196098485059,0.32932136058807376
1662626196102497665,0.32932136058807376
1662626196106412030,0.1640220046043396
1662626196110555911,0.1640220046043396
1662626196114577434,-0.0
1662626196122733196,-0.020252083241939545
1662626196126523398,-0.020252083241939545
1662626196130572501,-0.22148003578186037
1662626196134463317,-0.22148003578186037
1662626196138513592,-0.3795659065246582
1662626196142601429,-0.3795659065246582
1662626196146502307,-0.4945374488830567
1662626196150466433,-0.4945374488830567
1662626196154563169,-0.6095367431640626
1662626196158575997,-0.6095367431640626
1662626196162509724,-0.7029511451721192
1662626196166568810,-0.7029511451721192
1662626196170536663,-0.7604369163513184
1662626196174503303,-0.7604369163513184
1662626196178545631,-0.7748083591461182
1662626196182638324,-0.7748083591461182
1662626196186602567,-0.7748083591461182
1662626196190574808,-0.7748083591461182
1662626196194533377,-0.6454653739929199
1662626196198640382,-0.6454653739929199
1662626196202578776,-0.5304938316345215
1662626196206434980,-0.5304938316345215
1662626196210556395,-0.40112309455871586
1662626196214622036,-0.40112309455871586
1662626196218481208,-0.21429431438446045
1662626196222468001,-0.21429431438446045
1662626196226526662,-0.013066361844539643
1662626196230516804,-0.013066361844539643
1662626196234463941,-0.0
1662626196238499469,-0.0
1662626196242508867,0.1712077260017395
1662626196250594194,0.3508785247802735
1662626196254536152,0.49459295272827153
1662626196262571321,0.49459295272827153
1662626196266533062,0.6024065017700195
1662626196270613272,0.6024065017700195
1662626196274488279,0.703006649017334
1662626196278528521,0.703006649017334
1662626196282527182,0.7533066749572754
1662626196286521062,0.7533066749572754
1662626196290531808,0.774863862991333
1662626196294408746,0.774863862991333
1662626196298427209,0.7892353057861329
1662626196302547486,0.7892353057861329
1662626196306364370,0.7964210033416749
1662626196310502859,0.7964210033416749
1662626196314535202,0.7964210033416749
1662626196322789197,0.7964210033416749
1662626196326527879,0.7389352321624756
1662626196334561458,0.6742637634277344
1662626196342582906,0.5736636161804199
1662626196350689544,0.4586643218994141
1662626196354591128,0.4586643218994141
1662626196358565292,0.34369280338287356
1662626196362472438,0.34369280338287356
1662626196366486722,0.19997836351394654
1662626196370502577,0.19997836351394654
1662626196374538161,0.020307570695877075
1662626196378574578,0.020307570695877075
1662626196382510396,-0.0
1662626196386527746,-0.0
1662626196390542923,-0.1136664628982544
1662626196394608168,-0.1136664628982544
1662626196398476049,-0.26459436416625975
1662626196402659695,-0.26459436416625975
1662626196406509608,-0.3795659065246582
1662626196410536386,-0.3795659065246582
1662626196414524806,-0.45860886573791504
1662626196418482974,-0.45860886573791504
1662626196422502627,-0.5161223888397217
1662626196426487717,-0.5161223888397217
1662626196434510823,-0.5161223888397217
1662626196438611682,-0.43705167770385744
1662626196442454882,-0.33645157814025883
1662626196446524653,-0.33645157814025883
1662626196450523919,-0.17833796739578248
1662626196454572650,-0.17833796739578248
1662626196458510772,-0.0
1662626196462623187,-0.0
1662626196466612895,-0.0
1662626196474620635,0.1568362832069397
1662626196482488436,0.31494991779327397
1662626196486574413,0.31494991779327397
1662626196490597987,0.4442928791046143
1662626196494682703,0.4442928791046143
1662626196498605860,0.5592921733856201
1662626196502509577,0.5592921733856201
1662626196506469367,0.6527065753936768
1662626196510636514,0.6527065753936768
1662626196514545134,0.7173780918121339
1662626196518446213,0.7173780918121339
1662626196522510676,0.7533066749572754
1662626196526524569,0.7533066749572754
1662626196530698512,0.774863862991333
1662626196534586401,0.774863862991333
1662626196538601290,0.7892353057861329
1662626196542520708,0.7892353057861329
1662626196550695220,0.7892353057861329
1662626196558520337,0.703006649017334
1662626196566523539,0.6167779445648194
1662626196574691280,0.5018064022064209
1662626196582620485,0.386807131767273
1662626196590550758,0.2502784013748169
1662626196594624120,0.2502784013748169
1662626196598601177,0.07060762643814088
1662626196602553277,0.07060762643814088
1662626196606512173,-0.0
1662626196610553744,-0.0
1662626196614485827,-0.09210929870605469
1662626196618607491,-0.09210929870605469
1662626196622611810,-0.26459436416625975
1662626196626543465,-0.26459436416625975
1662626196630531561,-0.393937349319458
1662626196634525251,-0.393937349319458
1662626196638526023,-0.5017231941223145
1662626196642480441,-0.5017231941223145
1662626196646520436,-0.6095367431640626
1662626196650519955,-0.6095367431640626
1662626196654543159,-0.6813939571380616
1662626196658543755,-0.6813939571380616
1662626196662531292,-0.6957653999328614
1662626196666614034,-0.6957653999328614
1662626196674534168,-0.6957653999328614
1662626196678543982,-0.5664224147796632
1662626196682578341,-0.5664224147796632
1662626196686548075,-0.45860886573791504
1662626196690603036,-0.33645157814025883
1662626196694549172,-0.33645157814025883
1662626196698522869,-0.17115224599838258
1662626196702603584,-0.17115224599838258
1662626196706451629,-0.0
1662626196710634089,-0.0
1662626196714577787,-0.0
1662626196722495108,0.1640220046043396
1662626196730638619,0.32932136058807376
1662626196734562220,0.32932136058807376
1662626196738607404,0.4658500671386719
1662626196742537967,0.4658500671386719
1662626196746503140,0.5808493614196778
1662626196750599432,0.5808493614196778
1662626196754603190,0.6742637634277344
1662626196758478968,0.6742637634277344
1662626196762589410,0.7317495346069336
1662626196766564243,0.7317495346069336
1662626196770490079,0.7676781177520753
1662626196774617735,0.7676781177520753
1662626196778559287,0.782049560546875
1662626196782547323,0.782049560546875
1662626196786550019,0.7964210033416749
1662626196790642272,0.7964210033416749
1662626196798580364,0.7964210033416749
1662626196802537733,0.8
1662626196806433674,0.8
1662626196814473225,0.8
1662626196830578422,0.7173780918121339
1662626196834548759,0.7173780918121339
1662626196838449463,0.6311493873596192
1662626196842496571,0.6311493873596192
1662626196846568317,0.5233635902404785
1662626196850523954,0.5233635902404785
1662626196854497545,0.40836429595947266
1662626196858528696,0.40836429595947266
1662626196862544681,0.2718355655670166
1662626196866561095,0.2718355655670166
1662626196870523963,0.09216479063034058
1662626196874518448,0.09216479063034058
1662626196878448915,-0.0
1662626196882624904,-0.0
1662626196886679970,-0.07773785591125489
1662626196890621314,-0.07773785591125489
1662626196894551303,-0.25022292137145996
1662626196902598181,-0.38675162792205814
1662626196910702618,-0.5017231941223145
1662626196918611080,-0.6167224884033203
1662626196922536894,-0.6167224884033203
1662626196926579240,-0.7101368427276612
1662626196930606569,-0.7101368427276612
1662626196934463346,-0.7604369163513184
1662626196938565696,-0.7604369163513184
1662626196942537359,-0.7819940567016602
1662626196946487214,-0.7819940567016602
1662626196950621198,-0.789179801940918
1662626196954592072,-0.789179801940918
1662626196958427935,-0.79636549949646
1662626196962542923,-0.79636549949646
1662626197014650086,-0.79636549949646
1662626197022651373,-0.79636549949646
1662626197030714903,-0.79636549949646
1662626197038474552,-0.79636549949646
1662626197042620766,-0.8
1662626197046651234,-0.8
1662626197050645198,-0.8
1662626197058613014,-0.8
1662626197066638861,-0.8
1662626197074581723,-0.8
1662626197082608588,-0.8
1662626197090607958,-0.8
1662626197174644436,-0.7101368427276612
1662626197182679741,-0.7101368427276612
1662626197186525176,-0.6598368167877198
1662626197190558331,-0.6598368167877198
1662626197194511676,-0.5879796028137207
1662626197198669314,-0.5879796028137207
1662626197202449000,-0.5017231941223145
1662626197206610641,-0.38675162792205814
1662626197210489761,-0.38675162792205814
1662626197214588522,-0.2789658069610596
1662626197218549915,-0.2789658069610596
1662626197222656852,-0.18552368879318237
1662626197226639243,-0.18552368879318237
1662626197230503096,-0.09210929870605469
1662626197234582276,-0.09210929870605469
1662626197238634449,-0.020252083241939545
1662626197242543375,-0.020252083241939545
1662626197246626836,-0.0
1662626197250605917,-0.0
1662626197254583646,-0.0
1662626197258566653,-0.0
1662626197262496684,-0.0
1662626197266543697,-0.0
1662626197270622158,-0.0
1662626197274504594,-0.0
1662626197278569844,-0.0
1662626197286497260,-0.0
1662626197290570062,-0.0
1662626197294565222,-0.0
1662626197298419946,-0.0
1662626197302447583,-0.0
1662626197306557870,-0.0
1662626197310555145,-0.0
1662626197314540209,-0.0
1662626197318566085,-0.0
1662626197322514501,-0.0
1662626197326763172,-0.0
1662626197378662525,-0.0
1662626197386668208,-0.0
1662626197390698311,-0.0
1662626197394572718,-0.0
1662626197398533376,-0.07055213451385499
1662626197402509953,-0.07055213451385499
1662626197406561120,-0.18552368879318237
1662626197410589729,-0.18552368879318237
1662626197414521674,-0.2933372497558594
1662626197418515754,-0.2933372497558594
1662626197422504312,-0.40830879211425786
1662626197426487140,-0.40830879211425786
1662626197430593879,-0.5233080863952637
1662626197434525753,-0.5233080863952637
1662626197438485202,-0.6239081859588623
1662626197442437752,-0.6239081859588623
1662626197446544242,-0.7029511451721192
1662626197450539502,-0.7029511451721192
1662626197454525128,-0.7676226139068604
1662626197458548059,-0.7676226139068604
1662626197462497092,-0.79636549949646
1662626197466466211,-0.79636549949646
1662626197470537384,-0.8
1662626197474478207,-0.8
1662626197478475104,-0.8
1662626197482470547,-0.8
1662626197486594030,-0.8
1662626197490530857,-0.8
1662626197494536369,-0.8
1662626197498433832,-0.8
1662626197502417217,-0.8
1662626197506527168,-0.8
1662626197510508076,-0.8
1662626197514447123,-0.8
1662626197534617619,-0.8
1662626197542599195,-0.8
1662626197550661225,-0.8
1662626197554552660,-0.7316940307617188
1662626197558550218,-0.7316940307617188
1662626197562578159,-0.6239081859588623
1662626197566520691,-0.6239081859588623
1662626197570560554,-0.5089366436004639
1662626197574521189,-0.5089366436004639
1662626197578490042,-0.3580087423324585
1662626197582562307,-0.3580087423324585
1662626197586532079,-0.15678079128265382
1662626197590438733,-0.15678079128265382
1662626197594532060,-0.0
1662626197598507082,-0.0
1662626197602589096,0.04186473786830902
1662626197606520890,0.04186473786830902
1662626197610574790,0.24309267997741701
1662626197614498248,0.24309267997741701
1662626197618490162,0.41554999351501465
1662626197622581463,0.5377350330352784
1662626197630564098,0.6527065753936768
1662626197638661836,0.7245637893676758
1662626197646603099,0.7245637893676758
1662626197650549925,0.7604924201965333
1662626197654523988,0.7604924201965333
1662626197658600647,0.774863862991333
1662626197662546186,0.7892353057861329
1662626197666583198,0.7892353057861329
1662626197670650427,0.7964210033416749
1662626197674504595,0.7964210033416749
1662626197694642001,0.6886352062225343
1662626197702478930,0.5736636161804199
1662626197706537783,0.5736636161804199
1662626197710519658,0.4586643218994141
1662626197714548268,0.4586643218994141
1662626197718524757,0.29339275360107425
1662626197722466137,0.29339275360107425
1662626197726475211,0.07060762643814088
1662626197730561254,0.07060762643814088
1662626197734547522,-0.0
1662626197738554817,-0.0
1662626197742558172,-0.14959506988525392
1662626197746501903,-0.14959506988525392
1662626197750537304,-0.3436372995376587
1662626197754615049,-0.3436372995376587
1662626197758524271,-0.5017231941223145
1662626197762719228,-0.5017231941223145
1662626197766572711,-0.6167224884033203
1662626197770556240,-0.7316940307617188
1662626197778556326,-0.7316940307617188
1662626197782592430,-0.79636549949646
1662626197786482721,-0.8
1662626197822671353,-0.8
1662626197830652450,-0.8
1662626197838600506,-0.8
1662626197846547280,-0.8
1662626197854737786,-0.6813939571380616
1662626197862625131,-0.5520509719848633
1662626197870719730,-0.44423742294311525
1662626197878576326,-0.3292658567428589
1662626197882474953,-0.3292658567428589
1662626197886551201,-0.21429431438446045
1662626197890597124,-0.21429431438446045
1662626197894654887,-0.09929502010345459
1662626197898562975,-0.09929502010345459
1662626197902406860,-0.0
1662626197906582511,-0.0
1662626197910565159,-0.0
1662626197914442909,-0.0
1662626197918493985,-0.0
1662626198226610267,-0.0
1662626198234624803,-0.0
1662626198242518556,-0.0
1662626198250560811,-0.0
1662626198258569265,-0.0
1662626198262594265,-0.0
1662626198266433102,-0.0
1662626198270580476,-0.0
1662626198274529172,-0.0
1662626198278456560,0.07060762643814088
1662626198282494626,0.07060762643814088
1662626198286729785,0.17839344739913943
1662626198290482132,0.17839344739913943
1662626198294527652,0.2718355655670166
1662626198298520110,0.2718355655670166
1662626198302398953,0.3652499675750733
1662626198306510615,0.4514786243438721
1662626198314583426,0.5305492877960205
1662626198322557322,0.5521064758300781
1662626198326461854,0.5521064758300781
1662626198338668936,0.4299214363098145
1662626198346639274,0.32213563919067384
1662626198354439359,0.1568362832069397
1662626198358516805,0.1568362832069397
1662626198362492761,-0.0
1662626198370550866,-0.0
1662626198378587413,-0.16396651268005372
1662626198382606353,-0.3148944139480591
1662626198390539150,-0.3148944139480591
1662626198394488577,-0.43705167770385744
1662626198398494360,-0.43705167770385744
1662626198402521429,-0.5304938316345215
1662626198406503986,-0.5304938316345215
1662626198410539708,-0.5879796028137207
1662626198414484448,-0.5879796028137207
1662626198422597651,-0.5879796028137207
1662626198426617917,-0.45860886573791504
1662626198430644643,-0.3580087423324585
1662626198438550243,-0.18552368879318237
1662626198446556070,-0.0
1662626198450616072,-0.0
1662626198454556803,-0.0
1662626198458591345,-0.0
1662626198462620129,0.18557916879653932
1662626198466509431,0.18557916879653932
1662626198470623423,0.3652499675750733
1662626198474507713,0.3652499675750733
1662626198478522617,0.5018064022064209
1662626198482706346,0.5018064022064209
1662626198486543303,0.6095922470092774
1662626198490495517,0.6095922470092774
1662626198494484922,0.710192346572876
1662626198498455384,0.710192346572876
1662626198502416853,0.7317495346069336
1662626198522670333,0.7317495346069336
1662626198526519410,0.6095922470092774
1662626198530585916,0.6095922470092774
1662626198534568487,0.5018064022064209
1662626198537389071,0.5018064022064209
1662626198538489296,0.5018064022064209
1662626198542527186,0.3652499675750733
1662626198546640556,0.1712077260017395
1662626198554596173,-0.0
1662626198562711752,-0.041809248924255374
1662626198566597094,-0.041809248924255374
1662626198569416385,-0.041809248924255374
1662626198570526489,-0.25022292137145996
1662626198574462368,-0.25022292137145996
1662626198578553052,-0.43705167770385744
1662626198582572490,-0.43705167770385744
1662626198586546520,-0.5736081600189209
1662626198590504716,-0.5736081600189209
1662626198594581690,-0.6526510715484619
1662626198598586211,-0.6526510715484619
1662626198602490585,-0.6598368167877198
1662626198606636763,-0.6598368167877198
1662626198610513553,-0.5807938575744629
1662626198614470080,-0.5807938575744629
1662626198617468156,-0.5807938575744629
1662626198618567190,-0.46579456329345703
1662626198622429265,-0.2933372497558594
1662626198630734060,-0.0849235773086548
1662626198638657056,-0.0849235773086548
1662626198642571416,-0.0
1662626198646550320,-0.0
1662626198649392344,-0.0
1662626198650393309,0.1209076762199402
1662626198654562266,0.1209076762199402
1662626198658521874,0.30776419639587405
1662626198662517393,0.4442928791046143
1662626198666545936,0.4442928791046143
1662626198670584957,0.5377350330352784
1662626198674695818,0.5377350330352784
1662626198678573058,0.6311493873596192
1662626198682591875,0.6311493873596192
1662626198686701415,0.638335132598877
1662626198690523942,0.638335132598877
1662626198694582619,0.566477918624878
1662626198698508319,0.566477918624878
1662626198702462963,0.4586643218994141
1662626198706523168,0.4586643218994141
1662626198710558724,0.30776419639587405
1662626198718626176,0.09216479063034058
1662626198726732825,-0.0
1662626198730570245,-0.0
1662626198734544698,-0.1064807415008545
1662626198738595860,-0.1064807415008545
1662626198742478659,-0.3077086925506592
1662626198746589107,-0.3077086925506592
1662626198750558686,-0.4873517513275147
1662626198754566386,-0.4873517513275147
